contact_id,first_name,last_name,email,account_id,job_title,country,region,industry,lifecycle_stage,lead_score,engagement_score,consent_status
CON-000215,Kathleen,Jackson,contact215@example.test,ACC-00011,Operations Manager,United Kingdom,WW,Manufacturing,Customer,50,87,Opted In
CON-000216,Kathy,Burns,contact216@example.test,ACC-00726,Marketing Manager,Italy,Europe,Manufacturing,Known,12,71,Opted In
CON-000217,Kathryn,Miller,contact217@example.test,ACC-00341,Product Owner,Australia,WW,Manufacturing,Opportunity,85,76,Opted In
CON-000218,Christina,Schultz,contact218@example.test,ACC-00260,CIO,Germany,WW,Education,MQL,50,85,Opted In
CON-000219,Richard,Sanford,contact219@example.test,ACC-00992,CIO,India,APAC,Professional Services,Engaged,33,21,Not Subscribed
CON-000220,Patrick,Johnson,contact220@example.test,ACC-00899,Operations Manager,South Africa,AMEA,Technology,MQL,90,67,Not Subscribed
CON-000221,James,Watson,contact221@example.test,ACC-00267,Director of Technology,Singapore,APAC,Technology,Engaged,63,35,Opted In
CON-000222,Alexis,Morris,contact222@example.test,ACC-00290,Scrum Master,Italy,Europe,Manufacturing,Opportunity,40,55,Opted In
CON-000223,Martha,Lee,contact223@example.test,ACC-00755,Operations Manager,South Africa,AMEA,Professional Services,Customer,81,56,Opted In
CON-000224,Erica,Sims,contact224@example.test,ACC-00153,IT Manager,Australia,APAC,Financial Services,Known,60,33,Opted In
CON-000225,John,Steele,contact225@example.test,ACC-00447,Director of Technology,Spain,Europe,Technology,SQL,45,90,Not Subscribed
CON-000226,Maxwell,Anderson,contact226@example.test,ACC-00505,Director of Technology,France,Europe,Technology,MQL,11,26,Opted In
CON-000227,Patrick,Chapman,contact227@example.test,ACC-00855,Software Engineer,Singapore,APAC,Professional Services,Customer,74,27,Opted In
CON-000228,Gary,Colon,contact228@example.test,ACC-00427,Director of Technology,Australia,APAC,Education,Customer,12,42,Opted In
CON-000229,Kenneth,Carter,contact229@example.test,ACC-00698,Director of Technology,Saudi Arabia,AMEA,Manufacturing,Opportunity,13,41,Opted In
CON-000230,Jessica,Carlson,contact230@example.test,ACC-00084,Operations Manager,Australia,WW,Education,Customer,34,76,Opted In
CON-000231,Matthew,Barron,contact231@example.test,ACC-00994,IT Manager,Saudi Arabia,AMEA,Manufacturing,Customer,93,72,Opted In
CON-000232,Wendy,Cooper,contact232@example.test,ACC-00884,IT Manager,Singapore,APAC,Manufacturing,Known,95,9,Not Subscribed
CON-000233,Rachel,Howard,contact233@example.test,ACC-00409,Scrum Master,United Kingdom,WW,Financial Services,SQL,11,2,Opted In
CON-000234,Jacob,Vaughan,contact234@example.test,ACC-00398,Marketing Manager,Singapore,APAC,Agriculture,Customer,19,15,Opted In
CON-000235,Samantha,Powell,contact235@example.test,ACC-00821,Marketing Manager,Netherlands,Europe,Agriculture,Opportunity,16,45,Opted In
CON-000236,Jeremy,Acosta,contact236@example.test,ACC-00525,Product Owner,Saudi Arabia,AMEA,Education,SQL,60,34,Not Subscribed
CON-000237,David,Gross,contact237@example.test,ACC-00775,Marketing Manager,India,WW,Professional Services,Engaged,55,80,Not Subscribed
CON-000238,Brittany,Jackson,contact238@example.test,ACC-00042,CIO,India,WW,Education,Customer,28,82,Opted In
CON-000239,Michael,Santos,contact239@example.test,ACC-00540,CIO,Germany,Europe,Manufacturing,SQL,55,10,Not Subscribed
CON-000240,Benjamin,Mcdowell,contact240@example.test,ACC-00153,Software Engineer,Kenya,AMEA,Financial Services,Opportunity,54,37,Opted In
CON-000241,Jonathan,Nichols,contact241@example.test,ACC-00940,IT Manager,Germany,WW,Technology,Opportunity,54,52,Opted In
CON-000242,Brandon,Vang,contact242@example.test,ACC-00677,Training Manager,Netherlands,Europe,Manufacturing,MQL,74,10,Opted In
CON-000243,Ebony,Valdez,contact243@example.test,ACC-00759,Operations Manager,United Kingdom,WW,Financial Services,SQL,5,10,Not Subscribed
CON-000244,Andrew,Norris,contact244@example.test,ACC-00322,Training Manager,Saudi Arabia,AMEA,Agriculture,SQL,79,33,Opted In
CON-000245,Robert,James,contact245@example.test,ACC-00217,Software Engineer,India,APAC,Agriculture,Opportunity,33,86,Opted In
CON-000246,Amy,Wells,contact246@example.test,ACC-00548,IT Manager,Germany,Europe,Education,Known,1,21,Not Subscribed
CON-000247,Eric,Neal,contact247@example.test,ACC-00709,Marketing Manager,Italy,Europe,Agriculture,SQL,38,79,Opted In
CON-000248,Crystal,Turner,contact248@example.test,ACC-00824,Scrum Master,Germany,Europe,Financial Services,Engaged,1,24,Opted In
CON-000249,Dorothy,Bates,contact249@example.test,ACC-00713,Product Owner,United States,WW,Financial Services,SQL,83,18,Opted In
CON-000250,Joseph,Obrien,contact250@example.test,ACC-00863,CIO,France,Europe,Technology,MQL,98,59,Opted In
CON-000251,Derrick,Rivas,contact251@example.test,ACC-00433,IT Manager,Germany,Europe,Financial Services,Engaged,94,89,Not Subscribed
CON-000252,Daniel,Higgins,contact252@example.test,ACC-00483,IT Manager,Spain,Europe,Professional Services,Engaged,25,37,Not Subscribed
CON-000253,David,Wilson,contact253@example.test,ACC-00342,IT Manager,United States,WW,Agriculture,Customer,55,53,Not Subscribed
CON-000254,Daniel,Gonzalez,contact254@example.test,ACC-00038,Operations Manager,Saudi Arabia,AMEA,Education,Opportunity,75,92,Not Subscribed
CON-000255,James,Baker,contact255@example.test,ACC-00732,IT Manager,India,APAC,Education,Opportunity,40,70,Opted In
CON-000256,Alexandra,Harris,contact256@example.test,ACC-00915,Marketing Manager,Saudi Arabia,AMEA,Technology,SQL,79,82,Opted In
CON-000257,Jade,Phillips,contact257@example.test,ACC-00715,Marketing Manager,Germany,Europe,Financial Services,MQL,92,24,Not Subscribed
CON-000258,Benjamin,Crawford,contact258@example.test,ACC-00449,Product Owner,South Africa,AMEA,Professional Services,Customer,43,77,Not Subscribed
CON-000259,Jared,Fitzpatrick,contact259@example.test,ACC-00905,Scrum Master,Japan,APAC,Education,Customer,83,94,Opted In
CON-000260,Mark,Smith,contact260@example.test,ACC-00819,Software Engineer,Italy,Europe,Financial Services,MQL,88,95,Opted In
CON-000261,Emily,Meadows,contact261@example.test,ACC-00133,Software Engineer,France,Europe,Financial Services,Opportunity,62,12,Not Subscribed
CON-000262,Mary,Caldwell,contact262@example.test,ACC-00311,Product Owner,France,Europe,Professional Services,Known,2,45,Opted In
CON-000263,Edward,Davis,contact263@example.test,ACC-00694,Software Engineer,South Africa,AMEA,Professional Services,Known,8,43,Not Subscribed
CON-000264,William,Cummings,contact264@example.test,ACC-00633,Product Owner,United States,WW,Professional Services,Engaged,62,33,Opted In
CON-000265,Craig,Scott,contact265@example.test,ACC-00788,IT Manager,Kenya,AMEA,Financial Services,Customer,65,77,Opted In
CON-000266,Jerry,Hinton,contact266@example.test,ACC-00949,Operations Manager,Australia,WW,Technology,Known,100,78,Opted In
CON-000267,Kenneth,Marshall,contact267@example.test,ACC-00520,Director of Technology,United Kingdom,WW,Agriculture,Known,26,46,Opted In
CON-000268,Cory,Thompson,contact268@example.test,ACC-00726,Operations Manager,Saudi Arabia,AMEA,Agriculture,Known,19,82,Opted In
CON-000269,Benjamin,Roberts,contact269@example.test,ACC-00839,Software Engineer,United Arab Emirates,AMEA,Financial Services,SQL,53,98,Opted In
CON-000270,Laurie,Edwards,contact270@example.test,ACC-00855,Operations Manager,Singapore,APAC,Manufacturing,Opportunity,21,10,Opted In
CON-000271,Joanna,Davis,contact271@example.test,ACC-00733,Marketing Manager,Kenya,AMEA,Agriculture,Customer,31,19,Not Subscribed
CON-000272,Katherine,Williams,contact272@example.test,ACC-00142,Marketing Manager,Japan,APAC,Education,SQL,66,87,Opted In
CON-000273,Melissa,Alvarado,contact273@example.test,ACC-00454,Software Engineer,United States,WW,Agriculture,Opportunity,8,10,Opted In
CON-000274,George,Howard,contact274@example.test,ACC-00412,Software Engineer,Saudi Arabia,AMEA,Technology,SQL,97,4,Opted In
CON-000275,Samuel,Howell,contact275@example.test,ACC-00647,CIO,India,WW,Education,SQL,87,89,Opted In
CON-000276,Natalie,Davis,contact276@example.test,ACC-00932,Project Manager,United Arab Emirates,AMEA,Manufacturing,Opportunity,78,18,Not Subscribed
CON-000277,Lisa,White,contact277@example.test,ACC-00660,Product Owner,Italy,Europe,Professional Services,Opportunity,83,56,Opted In
CON-000278,Richard,Rivers,contact278@example.test,ACC-00795,Product Owner,Netherlands,Europe,Technology,Known,68,42,Not Subscribed
CON-000279,Joseph,Cruz,contact279@example.test,ACC-00533,CIO,Singapore,APAC,Financial Services,Known,65,70,Opted In
CON-000280,Melissa,Marsh,contact280@example.test,ACC-00776,Software Engineer,United Arab Emirates,AMEA,Technology,Opportunity,75,33,Opted In
CON-000281,Deborah,Robles,contact281@example.test,ACC-00744,Marketing Manager,United Arab Emirates,AMEA,Agriculture,Known,47,33,Opted In
CON-000282,Daniel,Horton,contact282@example.test,ACC-00049,Director of Technology,Australia,WW,Manufacturing,Opportunity,94,0,Not Subscribed
CON-000283,Brian,Dunlap,contact283@example.test,ACC-00242,Training Manager,South Africa,AMEA,Manufacturing,MQL,36,85,Opted In
CON-000284,Erik,Perry,contact284@example.test,ACC-00533,Product Owner,Germany,Europe,Manufacturing,Opportunity,74,24,Opted In
CON-000285,Brittany,Pham,contact285@example.test,ACC-00101,Software Engineer,Spain,Europe,Education,Known,11,7,Not Subscribed
CON-000286,Erika,White,contact286@example.test,ACC-00488,Product Owner,Japan,APAC,Technology,MQL,86,67,Not Subscribed
CON-000287,Noah,Howard,contact287@example.test,ACC-00893,Scrum Master,Italy,Europe,Education,Customer,54,56,Not Subscribed
CON-000288,Anthony,Cohen,contact288@example.test,ACC-00844,Software Engineer,France,Europe,Professional Services,Engaged,62,91,Not Subscribed
CON-000289,Mary,Mcpherson,contact289@example.test,ACC-00992,CIO,India,APAC,Agriculture,Engaged,58,60,Opted In
CON-000290,David,Knapp,contact290@example.test,ACC-00967,CIO,Singapore,APAC,Technology,Opportunity,52,14,Opted In
CON-000291,Daniel,Jenkins,contact291@example.test,ACC-00586,Scrum Master,United Arab Emirates,AMEA,Professional Services,Engaged,15,47,Opted In
CON-000292,Brandon,Green,contact292@example.test,ACC-00311,Scrum Master,Saudi Arabia,AMEA,Technology,Engaged,18,100,Not Subscribed
CON-000293,Leon,Bush,contact293@example.test,ACC-00960,Scrum Master,India,WW,Financial Services,Engaged,94,62,Opted In
CON-000294,Erica,Saunders,contact294@example.test,ACC-00561,Project Manager,United States,WW,Technology,SQL,61,73,Opted In
CON-000295,Barbara,Cunningham,contact295@example.test,ACC-00922,Project Manager,Spain,Europe,Education,Customer,77,16,Opted In
CON-000296,Tiffany,Santiago,contact296@example.test,ACC-00780,Operations Manager,Spain,Europe,Financial Services,Customer,41,11,Not Subscribed
CON-000297,Matthew,Mills,contact297@example.test,ACC-00239,Marketing Manager,Netherlands,Europe,Professional Services,Known,85,56,Opted In
CON-000298,Jackie,Davis,contact298@example.test,ACC-00887,Software Engineer,United States,WW,Professional Services,Customer,98,90,Opted In
CON-000299,Dorothy,Wright,contact299@example.test,ACC-00660,CIO,United States,WW,Financial Services,Opportunity,69,73,Opted In
CON-000300,Michael,Rhodes,contact300@example.test,ACC-00769,Operations Manager,India,APAC,Technology,Customer,68,23,Opted In
CON-000301,Paul,Combs,contact301@example.test,ACC-00806,Product Owner,South Africa,AMEA,Agriculture,Opportunity,56,10,Opted In
CON-000302,Angela,Huerta,contact302@example.test,ACC-00604,IT Manager,Spain,Europe,Technology,MQL,55,23,Not Subscribed
CON-000303,Brian,Schneider,contact303@example.test,ACC-00881,CIO,India,WW,Education,MQL,11,14,Opted In
CON-000304,Eric,Allison,contact304@example.test,ACC-00293,Software Engineer,Australia,APAC,Manufacturing,Known,19,39,Not Subscribed
CON-000305,Melissa,Booth,contact305@example.test,ACC-00061,Training Manager,Singapore,APAC,Financial Services,Known,91,7,Opted In
CON-000306,Charles,Vasquez,contact306@example.test,ACC-00102,Project Manager,France,Europe,Education,MQL,33,48,Opted In
CON-000307,John,Cordova,contact307@example.test,ACC-00208,Product Owner,Germany,WW,Professional Services,Engaged,63,65,Not Subscribed
CON-000308,Brent,Walker,contact308@example.test,ACC-00276,IT Manager,India,WW,Education,Opportunity,52,8,Not Subscribed
CON-000309,Dawn,Powell,contact309@example.test,ACC-00418,Product Owner,United States,WW,Manufacturing,Opportunity,75,86,Opted In
CON-000310,Jimmy,Stevens,contact310@example.test,ACC-00782,CIO,Australia,APAC,Manufacturing,Opportunity,52,57,Opted In
CON-000311,Laurie,West,contact311@example.test,ACC-00802,Software Engineer,Singapore,APAC,Professional Services,Engaged,100,31,Not Subscribed
CON-000312,Melissa,West,contact312@example.test,ACC-00043,IT Manager,Spain,Europe,Professional Services,MQL,83,21,Opted In
CON-000313,David,Jimenez,contact313@example.test,ACC-00956,Operations Manager,India,WW,Professional Services,MQL,87,48,Opted In
CON-000314,Denise,Garcia,contact314@example.test,ACC-00600,CIO,Singapore,APAC,Technology,Engaged,94,68,Opted In
CON-000315,Robert,Hawkins,contact315@example.test,ACC-00092,Marketing Manager,United Arab Emirates,AMEA,Financial Services,Customer,71,35,Not Subscribed
CON-000316,Aaron,Davis,contact316@example.test,ACC-00626,CIO,Singapore,APAC,Agriculture,MQL,81,33,Not Subscribed
CON-000317,Cassandra,Montgomery,contact317@example.test,ACC-00252,Project Manager,Kenya,AMEA,Financial Services,SQL,76,42,Opted In
CON-000318,Kevin,Romero,contact318@example.test,ACC-00662,IT Manager,Japan,APAC,Technology,Known,86,22,Not Subscribed
CON-000319,Jamie,Powers,contact319@example.test,ACC-00781,Marketing Manager,Italy,Europe,Technology,Customer,83,9,Opted In
CON-000320,Stephanie,Cox,contact320@example.test,ACC-00689,Director of Technology,Netherlands,Europe,Education,Opportunity,45,49,Opted In
CON-000321,Brian,Walker,contact321@example.test,ACC-00128,Operations Manager,India,WW,Financial Services,SQL,1,28,Opted In
CON-000322,Shawn,Castro,contact322@example.test,ACC-00697,Project Manager,South Africa,AMEA,Technology,Opportunity,80,38,Opted In
CON-000323,Christine,Kennedy,contact323@example.test,ACC-00506,Project Manager,India,APAC,Manufacturing,SQL,90,90,Opted In
CON-000324,Diane,Baldwin,contact324@example.test,ACC-00201,Marketing Manager,United States,WW,Manufacturing,Opportunity,64,63,Opted In
CON-000325,Daniel,Malone,contact325@example.test,ACC-00676,Training Manager,Australia,APAC,Technology,Opportunity,16,95,Opted In
CON-000326,Jeffrey,Peterson,contact326@example.test,ACC-00266,Training Manager,Australia,APAC,Professional Services,Customer,100,35,Opted In
CON-000327,Maria,Brandt,contact327@example.test,ACC-00994,CIO,Germany,WW,Manufacturing,Customer,71,58,Opted In
CON-000328,Kelly,Boyd,contact328@example.test,ACC-00657,IT Manager,Netherlands,Europe,Education,SQL,35,15,Not Subscribed
CON-000329,Jacqueline,Williams,contact329@example.test,ACC-00371,CIO,Germany,Europe,Agriculture,Engaged,6,35,Not Subscribed
CON-000330,Frank,Taylor,contact330@example.test,ACC-00324,IT Manager,Spain,Europe,Financial Services,MQL,10,73,Opted In
CON-000331,Jennifer,Griffith,contact331@example.test,ACC-00707,Marketing Manager,India,APAC,Financial Services,Engaged,21,42,Opted In
CON-000332,Daniel,Carr,contact332@example.test,ACC-00642,Director of Technology,United States,WW,Education,SQL,3,75,Opted In
CON-000333,Jacob,Conrad,contact333@example.test,ACC-00254,Director of Technology,Saudi Arabia,AMEA,Financial Services,MQL,6,42,Opted In
CON-000334,Philip,Bryant,contact334@example.test,ACC-00795,Training Manager,Germany,WW,Education,Known,80,57,Opted In
CON-000335,Kimberly,Love,contact335@example.test,ACC-00998,IT Manager,United States,WW,Education,MQL,88,8,Opted In
CON-000336,Daniel,Perry,contact336@example.test,ACC-00942,Operations Manager,United States,WW,Manufacturing,Opportunity,80,55,Opted In
CON-000337,Sara,Monroe,contact337@example.test,ACC-00694,IT Manager,Germany,WW,Technology,MQL,48,51,Opted In
CON-000338,Brianna,Barton,contact338@example.test,ACC-00239,Training Manager,Italy,Europe,Technology,SQL,49,59,Not Subscribed
CON-000339,Shannon,Barrett,contact339@example.test,ACC-00348,IT Manager,Australia,WW,Professional Services,MQL,75,24,Opted In
CON-000340,Stephanie,Taylor,contact340@example.test,ACC-00013,Training Manager,United States,WW,Professional Services,Engaged,73,16,Opted In
CON-000341,Victor,Moreno,contact341@example.test,ACC-00432,Operations Manager,Saudi Arabia,AMEA,Financial Services,Engaged,17,5,Opted In
CON-000342,Brandon,Mcconnell,contact342@example.test,ACC-00320,Training Manager,Japan,APAC,Professional Services,Customer,96,45,Opted In
CON-000343,Mary,Webb,contact343@example.test,ACC-00151,Operations Manager,Singapore,APAC,Professional Services,MQL,37,47,Opted In
CON-000344,William,Morse,contact344@example.test,ACC-00059,Product Owner,India,APAC,Education,MQL,25,25,Opted In
CON-000345,Gregory,Lane,contact345@example.test,ACC-00350,Product Owner,Australia,WW,Agriculture,Customer,59,76,Opted In
CON-000346,Jessica,Anderson,contact346@example.test,ACC-00631,Scrum Master,Saudi Arabia,AMEA,Manufacturing,Engaged,13,58,Opted In
CON-000347,Paul,Burke,contact347@example.test,ACC-00225,IT Manager,France,Europe,Agriculture,Engaged,59,79,Opted In
CON-000348,Nicole,Gordon,contact348@example.test,ACC-00493,Project Manager,Japan,APAC,Financial Services,SQL,23,0,Opted In
CON-000349,Patrick,Petty,contact349@example.test,ACC-00076,Project Manager,United States,WW,Professional Services,Known,18,37,Not Subscribed
CON-000350,Ruth,Farmer,contact350@example.test,ACC-00647,Training Manager,Singapore,APAC,Technology,Known,25,25,Opted In
CON-000351,Joshua,Stuart,contact351@example.test,ACC-00225,Scrum Master,Australia,APAC,Manufacturing,Opportunity,31,22,Opted In
CON-000352,Tara,Chavez,contact352@example.test,ACC-00181,Scrum Master,United States,WW,Technology,Customer,17,48,Opted In
CON-000353,Dennis,Gutierrez,contact353@example.test,ACC-00959,Product Owner,Kenya,AMEA,Education,Engaged,47,47,Opted In
